,Transaction,Date,Customer,Item_Code,Brand,Qty
532,sales,10-Jan-23,C8,A5,Dove,2
533,sales,10-Jan-23,C8,A6,Medimix,5
534,sales,10-Jan-23,C9,A1,Hamam,4
535,sales,10-Jan-23,C9,A2,LUX,5
536,sales,10-Jan-23,C9,A3,Park Avenue,5
537,sales,10-Jan-23,C9,A4,Cinthol,2
538,sales,10-Jan-23,C9,A5,Dove,5
539,sales,10-Jan-23,C9,A6,Medimix,6
540,sales,11-Jan-23,C1,A1,Hamam,7
541,sales,11-Jan-23,C1,A2,LUX,8
542,sales,11-Jan-23,C1,A3,Park Avenue,6
543,sales,11-Jan-23,C1,A4,Cinthol,3
544,sales,11-Jan-23,C1,A5,Dove,1
545,sales,11-Jan-23,C1,A6,Medimix,2
546,sales,11-Jan-23,C2,A1,Hamam,3
547,sales,11-Jan-23,C2,A2,LUX,1
548,sales,11-Jan-23,C2,A3,Park Avenue,2
549,sales,11-Jan-23,C2,A4,Cinthol,5
550,sales,11-Jan-23,C2,A5,Dove,1
551,sales,11-Jan-23,C2,A6,Medimix,2
552,sales,11-Jan-23,C3,A1,Hamam,9
553,sales,11-Jan-23,C3,A2,LUX,8
554,sales,11-Jan-23,C3,A3,Park Avenue,1
555,sales,11-Jan-23,C3,A4,Cinthol,8
556,sales,11-Jan-23,C3,A5,Dove,10
557,sales,11-Jan-23,C3,A6,Medimix,8
558,sales,11-Jan-23,C4,A1,Hamam,6
559,sales,11-Jan-23,C4,A2,LUX,2
560,sales,11-Jan-23,C4,A3,Park Avenue,4
561,sales,11-Jan-23,C4,A4,Cinthol,5
562,sales,11-Jan-23,C4,A5,Dove,8
563,sales,11-Jan-23,C4,A6,Medimix,10
564,sales,11-Jan-23,C5,A1,Hamam,10
565,sales,11-Jan-23,C5,A2,LUX,5
566,sales,11-Jan-23,C5,A3,Park Avenue,6
567,sales,11-Jan-23,C5,A4,Cinthol,2
568,sales,11-Jan-23,C5,A5,Dove,1
569,sales,11-Jan-23,C5,A6,Medimix,3
570,sales,11-Jan-23,C6,A1,Hamam,8
571,sales,11-Jan-23,C6,A2,LUX,4
572,sales,11-Jan-23,C6,A3,Park Avenue,6
573,sales,11-Jan-23,C6,A4,Cinthol,5
574,sales,11-Jan-23,C6,A5,Dove,10
575,sales,11-Jan-23,C6,A6,Medimix,6
576,sales,11-Jan-23,C7,A1,Hamam,6
577,sales,11-Jan-23,C7,A2,LUX,5
578,sales,11-Jan-23,C7,A3,Park Avenue,4
579,sales,11-Jan-23,C7,A4,Cinthol,5
580,sales,11-Jan-23,C7,A5,Dove,6
581,sales,11-Jan-23,C7,A6,Medimix,10
582,sales,11-Jan-23,C8,A1,Hamam,9
583,sales,11-Jan-23,C8,A2,LUX,8
584,sales,11-Jan-23,C8,A3,Park Avenue,7
585,sales,11-Jan-23,C8,A4,Cinthol,5
586,sales,11-Jan-23,C8,A5,Dove,7
587,sales,11-Jan-23,C8,A6,Medimix,3
588,sales,11-Jan-23,C9,A1,Hamam,1
589,sales,11-Jan-23,C9,A2,LUX,10
590,sales,11-Jan-23,C9,A3,Park Avenue,4
591,sales,11-Jan-23,C9,A4,Cinthol,4
592,sales,11-Jan-23,C9,A5,Dove,10
593,sales,11-Jan-23,C9,A6,Medimix,5
594,sales,12-Jan-23,C1,A1,Hamam,10
595,sales,12-Jan-23,C1,A2,LUX,7
596,sales,12-Jan-23,C1,A3,Park Avenue,2
597,sales,12-Jan-23,C1,A4,Cinthol,2
598,sales,12-Jan-23,C1,A5,Dove,2
599,sales,12-Jan-23,C1,A6,Medimix,4
600,sales,12-Jan-23,C2,A1,Hamam,6
601,sales,12-Jan-23,C2,A2,LUX,10
602,sales,12-Jan-23,C2,A3,Park Avenue,7
603,sales,12-Jan-23,C2,A4,Cinthol,5
604,sales,12-Jan-23,C2,A5,Dove,10
605,sales,12-Jan-23,C2,A6,Medimix,5
606,sales,12-Jan-23,C3,A1,Hamam,5
607,sales,12-Jan-23,C3,A2,LUX,2
608,sales,12-Jan-23,C3,A3,Park Avenue,9
609,sales,12-Jan-23,C3,A4,Cinthol,4
610,sales,12-Jan-23,C3,A5,Dove,5
611,sales,12-Jan-23,C3,A6,Medimix,4
612,sales,12-Jan-23,C4,A1,Hamam,3
613,sales,12-Jan-23,C4,A2,LUX,1
614,sales,12-Jan-23,C4,A3,Park Avenue,6
615,sales,12-Jan-23,C4,A4,Cinthol,9
616,sales,12-Jan-23,C4,A5,Dove,10
617,sales,12-Jan-23,C4,A6,Medimix,7
618,sales,12-Jan-23,C5,A1,Hamam,8
619,sales,12-Jan-23,C5,A2,LUX,5
620,sales,12-Jan-23,C5,A3,Park Avenue,6
621,sales,12-Jan-23,C5,A4,Cinthol,5
622,sales,12-Jan-23,C5,A5,Dove,7
623,sales,12-Jan-23,C5,A6,Medimix,5
624,sales,12-Jan-23,C6,A1,Hamam,10
625,sales,12-Jan-23,C6,A2,LUX,4
626,sales,12-Jan-23,C6,A3,Park Avenue,2
627,sales,12-Jan-23,C6,A4,Cinthol,8
628,sales,12-Jan-23,C6,A5,Dove,5
629,sales,12-Jan-23,C6,A6,Medimix,3
630,sales,12-Jan-23,C7,A1,Hamam,4
631,sales,12-Jan-23,C7,A2,LUX,6
632,sales,12-Jan-23,C7,A3,Park Avenue,6
633,sales,12-Jan-23,C7,A4,Cinthol,6
634,sales,12-Jan-23,C7,A5,Dove,9
635,sales,12-Jan-23,C7,A6,Medimix,8
636,sales,12-Jan-23,C8,A1,Hamam,5
637,sales,12-Jan-23,C8,A2,LUX,10
638,sales,12-Jan-23,C8,A3,Park Avenue,6
639,sales,12-Jan-23,C8,A4,Cinthol,8
640,sales,12-Jan-23,C8,A5,Dove,1
641,sales,12-Jan-23,C8,A6,Medimix,3
642,sales,12-Jan-23,C9,A1,Hamam,7
643,sales,12-Jan-23,C9,A2,LUX,3
644,sales,12-Jan-23,C9,A3,Park Avenue,5
645,sales,12-Jan-23,C9,A4,Cinthol,4
646,sales,12-Jan-23,C9,A5,Dove,9
647,sales,12-Jan-23,C9,A6,Medimix,5
648,sales,13-Jan-23,C1,A1,Hamam,6
649,sales,13-Jan-23,C1,A2,LUX,3
650,sales,13-Jan-23,C1,A3,Park Avenue,3
651,sales,13-Jan-23,C1,A4,Cinthol,4
652,sales,13-Jan-23,C1,A5,Dove,3
653,sales,13-Jan-23,C1,A6,Medimix,10
654,sales,13-Jan-23,C2,A1,Hamam,9
655,sales,13-Jan-23,C2,A2,LUX,1
656,sales,13-Jan-23,C2,A3,Park Avenue,5
657,sales,13-Jan-23,C2,A4,Cinthol,10
658,sales,13-Jan-23,C2,A5,Dove,6
659,sales,13-Jan-23,C2,A6,Medimix,9
660,sales,13-Jan-23,C3,A1,Hamam,5
661,sales,13-Jan-23,C3,A2,LUX,9
662,sales,13-Jan-23,C3,A3,Park Avenue,5
663,sales,13-Jan-23,C3,A4,Cinthol,1
664,sales,13-Jan-23,C3,A5,Dove,6
665,sales,13-Jan-23,C3,A6,Medimix,7
666,sales,13-Jan-23,C4,A1,Hamam,9
667,sales,13-Jan-23,C4,A2,LUX,7
668,sales,13-Jan-23,C4,A3,Park Avenue,1
669,sales,13-Jan-23,C4,A4,Cinthol,10
670,sales,13-Jan-23,C4,A5,Dove,6
671,sales,13-Jan-23,C4,A6,Medimix,6
672,sales,13-Jan-23,C5,A1,Hamam,1
673,sales,13-Jan-23,C5,A2,LUX,6
674,sales,13-Jan-23,C5,A3,Park Avenue,8
675,sales,13-Jan-23,C5,A4,Cinthol,3
676,sales,13-Jan-23,C5,A5,Dove,1
677,sales,13-Jan-23,C5,A6,Medimix,2
678,sales,13-Jan-23,C6,A1,Hamam,3
679,sales,13-Jan-23,C6,A2,LUX,9
680,sales,13-Jan-23,C6,A3,Park Avenue,7
681,sales,13-Jan-23,C6,A4,Cinthol,3
682,sales,13-Jan-23,C6,A5,Dove,10
683,sales,13-Jan-23,C6,A6,Medimix,3
684,sales,13-Jan-23,C7,A1,Hamam,3
685,sales,13-Jan-23,C7,A2,LUX,5
686,sales,13-Jan-23,C7,A3,Park Avenue,6
687,sales,13-Jan-23,C7,A4,Cinthol,1
688,sales,13-Jan-23,C7,A5,Dove,8
689,sales,13-Jan-23,C7,A6,Medimix,4
690,sales,13-Jan-23,C8,A1,Hamam,9
691,sales,13-Jan-23,C8,A2,LUX,8
692,sales,13-Jan-23,C8,A3,Park Avenue,9
693,sales,13-Jan-23,C8,A4,Cinthol,3
694,sales,13-Jan-23,C8,A5,Dove,4
695,sales,13-Jan-23,C8,A6,Medimix,3
696,sales,13-Jan-23,C9,A1,Hamam,9
697,sales,13-Jan-23,C9,A2,LUX,9
698,sales,13-Jan-23,C9,A3,Park Avenue,7
699,sales,13-Jan-23,C9,A4,Cinthol,10
700,sales,13-Jan-23,C9,A5,Dove,4
701,sales,13-Jan-23,C9,A6,Medimix,9
702,sales,14-Jan-23,C1,A1,Hamam,9
703,sales,14-Jan-23,C1,A2,LUX,4
704,sales,14-Jan-23,C1,A3,Park Avenue,9
705,sales,14-Jan-23,C1,A4,Cinthol,5
706,sales,14-Jan-23,C1,A5,Dove,5
707,sales,14-Jan-23,C1,A6,Medimix,4
708,sales,14-Jan-23,C2,A1,Hamam,1
709,sales,14-Jan-23,C2,A2,LUX,8
710,sales,14-Jan-23,C2,A3,Park Avenue,5
711,sales,14-Jan-23,C2,A4,Cinthol,8
712,sales,14-Jan-23,C2,A5,Dove,3
713,sales,14-Jan-23,C2,A6,Medimix,7
714,sales,14-Jan-23,C3,A1,Hamam,3
715,sales,14-Jan-23,C3,A2,LUX,2
716,sales,14-Jan-23,C3,A3,Park Avenue,9
717,sales,14-Jan-23,C3,A4,Cinthol,2
718,sales,14-Jan-23,C3,A5,Dove,3
719,sales,14-Jan-23,C3,A6,Medimix,6
720,sales,14-Jan-23,C4,A1,Hamam,3
721,sales,14-Jan-23,C4,A2,LUX,8
722,sales,14-Jan-23,C4,A3,Park Avenue,7
723,sales,14-Jan-23,C4,A4,Cinthol,10
724,sales,14-Jan-23,C4,A5,Dove,5
725,sales,14-Jan-23,C4,A6,Medimix,5
726,sales,14-Jan-23,C5,A1,Hamam,8
727,sales,14-Jan-23,C5,A2,LUX,7
728,sales,14-Jan-23,C5,A3,Park Avenue,2
729,sales,14-Jan-23,C5,A4,Cinthol,10
730,sales,14-Jan-23,C5,A5,Dove,9
731,sales,14-Jan-23,C5,A6,Medimix,6
732,sales,14-Jan-23,C6,A1,Hamam,7
733,sales,14-Jan-23,C6,A2,LUX,5
734,sales,14-Jan-23,C6,A3,Park Avenue,5
735,sales,14-Jan-23,C6,A4,Cinthol,8
736,sales,14-Jan-23,C6,A5,Dove,9
737,sales,14-Jan-23,C6,A6,Medimix,5
738,sales,14-Jan-23,C7,A1,Hamam,2
739,sales,14-Jan-23,C7,A2,LUX,6
740,sales,14-Jan-23,C7,A3,Park Avenue,4
741,sales,14-Jan-23,C7,A4,Cinthol,2
742,sales,14-Jan-23,C7,A5,Dove,6
743,sales,14-Jan-23,C7,A6,Medimix,9
744,sales,14-Jan-23,C8,A1,Hamam,8
745,sales,14-Jan-23,C8,A2,LUX,2
746,sales,14-Jan-23,C8,A3,Park Avenue,1
747,sales,14-Jan-23,C8,A4,Cinthol,1
748,sales,14-Jan-23,C8,A5,Dove,9
749,sales,14-Jan-23,C8,A6,Medimix,2
750,sales,14-Jan-23,C9,A1,Hamam,5
751,sales,14-Jan-23,C9,A2,LUX,3
752,sales,14-Jan-23,C9,A3,Park Avenue,1
753,sales,14-Jan-23,C9,A4,Cinthol,6
754,sales,14-Jan-23,C9,A5,Dove,1
755,sales,14-Jan-23,C9,A6,Medimix,3
756,sales,15-Jan-23,C1,A1,Hamam,8
757,sales,15-Jan-23,C1,A2,LUX,7
758,sales,15-Jan-23,C1,A3,Park Avenue,2
759,sales,15-Jan-23,C1,A4,Cinthol,9
760,sales,15-Jan-23,C1,A5,Dove,5
761,sales,15-Jan-23,C1,A6,Medimix,1
762,sales,15-Jan-23,C2,A1,Hamam,5
763,sales,15-Jan-23,C2,A2,LUX,6
764,sales,15-Jan-23,C2,A3,Park Avenue,2
765,sales,15-Jan-23,C2,A4,Cinthol,8
766,sales,15-Jan-23,C2,A5,Dove,3
767,sales,15-Jan-23,C2,A6,Medimix,10
768,sales,15-Jan-23,C3,A1,Hamam,1
769,sales,15-Jan-23,C3,A2,LUX,10
770,sales,15-Jan-23,C3,A3,Park Avenue,5
771,sales,15-Jan-23,C3,A4,Cinthol,6
772,sales,15-Jan-23,C3,A5,Dove,1
773,sales,15-Jan-23,C3,A6,Medimix,7
774,sales,15-Jan-23,C4,A1,Hamam,7
775,sales,15-Jan-23,C4,A2,LUX,3
776,sales,15-Jan-23,C4,A3,Park Avenue,3
777,sales,15-Jan-23,C4,A4,Cinthol,5
778,sales,15-Jan-23,C4,A5,Dove,2
779,sales,15-Jan-23,C4,A6,Medimix,4
780,sales,15-Jan-23,C5,A1,Hamam,2
781,sales,15-Jan-23,C5,A2,LUX,1
782,sales,15-Jan-23,C5,A3,Park Avenue,2
783,sales,15-Jan-23,C5,A4,Cinthol,9
784,sales,15-Jan-23,C5,A5,Dove,4
785,sales,15-Jan-23,C5,A6,Medimix,1
786,sales,15-Jan-23,C6,A1,Hamam,8
787,sales,15-Jan-23,C6,A2,LUX,10
788,sales,15-Jan-23,C6,A3,Park Avenue,9
789,sales,15-Jan-23,C6,A4,Cinthol,1
790,sales,15-Jan-23,C6,A5,Dove,1
791,sales,15-Jan-23,C6,A6,Medimix,6
792,sales,15-Jan-23,C7,A1,Hamam,4
793,sales,15-Jan-23,C7,A2,LUX,2
794,sales,15-Jan-23,C7,A3,Park Avenue,10
795,sales,15-Jan-23,C7,A4,Cinthol,7
796,sales,15-Jan-23,C7,A5,Dove,1
797,sales,15-Jan-23,C7,A6,Medimix,4
798,sales,15-Jan-23,C8,A1,Hamam,4
799,sales,15-Jan-23,C8,A2,LUX,2
800,sales,15-Jan-23,C8,A3,Park Avenue,7
801,sales,15-Jan-23,C8,A4,Cinthol,5
802,sales,15-Jan-23,C8,A5,Dove,6
803,sales,15-Jan-23,C8,A6,Medimix,4
804,sales,15-Jan-23,C9,A1,Hamam,4
805,sales,15-Jan-23,C9,A2,LUX,6
806,sales,15-Jan-23,C9,A3,Park Avenue,10
807,sales,15-Jan-23,C9,A4,Cinthol,1
808,sales,15-Jan-23,C9,A5,Dove,3
809,sales,15-Jan-23,C9,A6,Medimix,1
810,sales,16-Jan-23,C1,A1,Hamam,10
811,sales,16-Jan-23,C1,A2,LUX,4
812,sales,16-Jan-23,C1,A3,Park Avenue,5
813,sales,16-Jan-23,C1,A4,Cinthol,5
814,sales,16-Jan-23,C1,A5,Dove,10
815,sales,16-Jan-23,C1,A6,Medimix,2
816,sales,16-Jan-23,C2,A1,Hamam,9
817,sales,16-Jan-23,C2,A2,LUX,3
818,sales,16-Jan-23,C2,A3,Park Avenue,4
819,sales,16-Jan-23,C2,A4,Cinthol,3
820,sales,16-Jan-23,C2,A5,Dove,5
821,sales,16-Jan-23,C2,A6,Medimix,6
822,sales,16-Jan-23,C3,A1,Hamam,2
823,sales,16-Jan-23,C3,A2,LUX,4
824,sales,16-Jan-23,C3,A3,Park Avenue,10
825,sales,16-Jan-23,C3,A4,Cinthol,1
826,sales,16-Jan-23,C3,A5,Dove,3
827,sales,16-Jan-23,C3,A6,Medimix,1
828,sales,16-Jan-23,C4,A1,Hamam,4
829,sales,16-Jan-23,C4,A2,LUX,8
830,sales,16-Jan-23,C4,A3,Park Avenue,1
831,sales,16-Jan-23,C4,A4,Cinthol,3
832,sales,16-Jan-23,C4,A5,Dove,8
833,sales,16-Jan-23,C4,A6,Medimix,9
834,sales,16-Jan-23,C5,A1,Hamam,6
835,sales,16-Jan-23,C5,A2,LUX,4
836,sales,16-Jan-23,C5,A3,Park Avenue,5
837,sales,16-Jan-23,C5,A4,Cinthol,1
838,sales,16-Jan-23,C5,A5,Dove,2
839,sales,16-Jan-23,C5,A6,Medimix,2
840,sales,16-Jan-23,C6,A1,Hamam,2
841,sales,16-Jan-23,C6,A2,LUX,1
842,sales,16-Jan-23,C6,A3,Park Avenue,1
843,sales,16-Jan-23,C6,A4,Cinthol,4
844,sales,16-Jan-23,C6,A5,Dove,7
845,sales,16-Jan-23,C6,A6,Medimix,3
846,sales,16-Jan-23,C7,A1,Hamam,2
847,sales,16-Jan-23,C7,A2,LUX,1
848,sales,16-Jan-23,C7,A3,Park Avenue,3
849,sales,16-Jan-23,C7,A4,Cinthol,3
850,sales,16-Jan-23,C7,A5,Dove,3
851,sales,16-Jan-23,C7,A6,Medimix,8
852,sales,16-Jan-23,C8,A1,Hamam,8
853,sales,16-Jan-23,C8,A2,LUX,6
854,sales,16-Jan-23,C8,A3,Park Avenue,4
855,sales,16-Jan-23,C8,A4,Cinthol,10
856,sales,16-Jan-23,C8,A5,Dove,9
857,sales,16-Jan-23,C8,A6,Medimix,2
858,sales,16-Jan-23,C9,A1,Hamam,6
859,sales,16-Jan-23,C9,A2,LUX,6
860,sales,16-Jan-23,C9,A3,Park Avenue,2
861,sales,16-Jan-23,C9,A4,Cinthol,5
862,sales,16-Jan-23,C9,A5,Dove,9
863,sales,16-Jan-23,C9,A6,Medimix,2
864,sales,17-Jan-23,C1,A1,Hamam,10
865,sales,17-Jan-23,C1,A2,LUX,2
866,sales,17-Jan-23,C1,A3,Park Avenue,5
867,sales,17-Jan-23,C1,A4,Cinthol,1
868,sales,17-Jan-23,C1,A5,Dove,10
869,sales,17-Jan-23,C1,A6,Medimix,1
870,sales,17-Jan-23,C2,A1,Hamam,1
871,sales,17-Jan-23,C2,A2,LUX,8
872,sales,17-Jan-23,C2,A3,Park Avenue,10
873,sales,17-Jan-23,C2,A4,Cinthol,1
874,sales,17-Jan-23,C2,A5,Dove,6
875,sales,17-Jan-23,C2,A6,Medimix,5
876,sales,17-Jan-23,C3,A1,Hamam,2
877,sales,17-Jan-23,C3,A2,LUX,4
878,sales,17-Jan-23,C3,A3,Park Avenue,6
879,sales,17-Jan-23,C3,A4,Cinthol,7
880,sales,17-Jan-23,C3,A5,Dove,1
881,sales,17-Jan-23,C3,A6,Medimix,8
882,sales,17-Jan-23,C4,A1,Hamam,5
883,sales,17-Jan-23,C4,A2,LUX,9
884,sales,17-Jan-23,C4,A3,Park Avenue,7
885,sales,17-Jan-23,C4,A4,Cinthol,6
886,sales,17-Jan-23,C4,A5,Dove,5
887,sales,17-Jan-23,C4,A6,Medimix,1
888,sales,17-Jan-23,C5,A1,Hamam,1
889,sales,17-Jan-23,C5,A2,LUX,5
890,sales,17-Jan-23,C5,A3,Park Avenue,4
891,sales,17-Jan-23,C5,A4,Cinthol,4
892,sales,17-Jan-23,C5,A5,Dove,1
893,sales,17-Jan-23,C5,A6,Medimix,10
894,sales,17-Jan-23,C6,A1,Hamam,5
895,sales,17-Jan-23,C6,A2,LUX,2
896,sales,17-Jan-23,C6,A3,Park Avenue,3
897,sales,17-Jan-23,C6,A4,Cinthol,4
898,sales,17-Jan-23,C6,A5,Dove,6
899,sales,17-Jan-23,C6,A6,Medimix,10
900,sales,17-Jan-23,C7,A1,Hamam,4
901,sales,17-Jan-23,C7,A2,LUX,8
902,sales,17-Jan-23,C7,A3,Park Avenue,6
903,sales,17-Jan-23,C7,A4,Cinthol,10
904,sales,17-Jan-23,C7,A5,Dove,9
905,sales,17-Jan-23,C7,A6,Medimix,5
906,sales,17-Jan-23,C8,A1,Hamam,1
907,sales,17-Jan-23,C8,A2,LUX,3
908,sales,17-Jan-23,C8,A3,Park Avenue,10
909,sales,17-Jan-23,C8,A4,Cinthol,1
910,sales,17-Jan-23,C8,A5,Dove,10
911,sales,17-Jan-23,C8,A6,Medimix,9
912,sales,17-Jan-23,C9,A1,Hamam,5
913,sales,17-Jan-23,C9,A2,LUX,3
914,sales,17-Jan-23,C9,A3,Park Avenue,2
915,sales,17-Jan-23,C9,A4,Cinthol,2
916,sales,17-Jan-23,C9,A5,Dove,3
917,sales,17-Jan-23,C9,A6,Medimix,10
918,sales,18-Jan-23,C1,A1,Hamam,1
919,sales,18-Jan-23,C1,A2,LUX,3
920,sales,18-Jan-23,C1,A3,Park Avenue,9
921,sales,18-Jan-23,C1,A4,Cinthol,7
922,sales,18-Jan-23,C1,A5,Dove,2
923,sales,18-Jan-23,C1,A6,Medimix,8
924,sales,18-Jan-23,C2,A1,Hamam,1
925,sales,18-Jan-23,C2,A2,LUX,4
926,sales,18-Jan-23,C2,A3,Park Avenue,5
927,sales,18-Jan-23,C2,A4,Cinthol,8
928,sales,18-Jan-23,C2,A5,Dove,8
929,sales,18-Jan-23,C2,A6,Medimix,1
930,sales,18-Jan-23,C3,A1,Hamam,6
931,sales,18-Jan-23,C3,A2,LUX,5
932,sales,18-Jan-23,C3,A3,Park Avenue,6
933,sales,18-Jan-23,C3,A4,Cinthol,4
934,sales,18-Jan-23,C3,A5,Dove,7
935,sales,18-Jan-23,C3,A6,Medimix,3
936,sales,18-Jan-23,C4,A1,Hamam,9
937,sales,18-Jan-23,C4,A2,LUX,8
938,sales,18-Jan-23,C4,A3,Park Avenue,4
939,sales,18-Jan-23,C4,A4,Cinthol,4
940,sales,18-Jan-23,C4,A5,Dove,6
941,sales,18-Jan-23,C4,A6,Medimix,1
942,sales,18-Jan-23,C5,A1,Hamam,4
943,sales,18-Jan-23,C5,A2,LUX,4
944,sales,18-Jan-23,C5,A3,Park Avenue,7
945,sales,18-Jan-23,C5,A4,Cinthol,8
946,sales,18-Jan-23,C5,A5,Dove,1
947,sales,18-Jan-23,C5,A6,Medimix,10
948,sales,18-Jan-23,C6,A1,Hamam,6
949,sales,18-Jan-23,C6,A2,LUX,7
950,sales,18-Jan-23,C6,A3,Park Avenue,4
951,sales,18-Jan-23,C6,A4,Cinthol,2
952,sales,18-Jan-23,C6,A5,Dove,8
953,sales,18-Jan-23,C6,A6,Medimix,5
954,sales,18-Jan-23,C7,A1,Hamam,1
955,sales,18-Jan-23,C7,A2,LUX,9
956,sales,18-Jan-23,C7,A3,Park Avenue,8
957,sales,18-Jan-23,C7,A4,Cinthol,7
958,sales,18-Jan-23,C7,A5,Dove,3
959,sales,18-Jan-23,C7,A6,Medimix,7
960,sales,18-Jan-23,C8,A1,Hamam,6
961,sales,18-Jan-23,C8,A2,LUX,9
962,sales,18-Jan-23,C8,A3,Park Avenue,10
963,sales,18-Jan-23,C8,A4,Cinthol,10
964,sales,18-Jan-23,C8,A5,Dove,9
965,sales,18-Jan-23,C8,A6,Medimix,2
966,sales,18-Jan-23,C9,A1,Hamam,9
967,sales,18-Jan-23,C9,A2,LUX,8
968,sales,18-Jan-23,C9,A3,Park Avenue,9
969,sales,18-Jan-23,C9,A4,Cinthol,1
970,sales,18-Jan-23,C9,A5,Dove,2
971,sales,18-Jan-23,C9,A6,Medimix,4
972,sales,19-Jan-23,C1,A1,Hamam,2
973,sales,19-Jan-23,C1,A2,LUX,7
974,sales,19-Jan-23,C1,A3,Park Avenue,4
975,sales,19-Jan-23,C1,A4,Cinthol,6
976,sales,19-Jan-23,C1,A5,Dove,6
977,sales,19-Jan-23,C1,A6,Medimix,8
978,sales,19-Jan-23,C2,A1,Hamam,6
979,sales,19-Jan-23,C2,A2,LUX,8
980,sales,19-Jan-23,C2,A3,Park Avenue,6
981,sales,19-Jan-23,C2,A4,Cinthol,4
982,sales,19-Jan-23,C2,A5,Dove,5
983,sales,19-Jan-23,C2,A6,Medimix,9
984,sales,19-Jan-23,C3,A1,Hamam,2
985,sales,19-Jan-23,C3,A2,LUX,5
986,sales,19-Jan-23,C3,A3,Park Avenue,1
987,sales,19-Jan-23,C3,A4,Cinthol,4
988,sales,19-Jan-23,C3,A5,Dove,6
989,sales,19-Jan-23,C3,A6,Medimix,7
990,sales,19-Jan-23,C4,A1,Hamam,2
991,sales,19-Jan-23,C4,A2,LUX,2
992,sales,19-Jan-23,C4,A3,Park Avenue,6
993,sales,19-Jan-23,C4,A4,Cinthol,1
994,sales,19-Jan-23,C4,A5,Dove,9
995,sales,19-Jan-23,C4,A6,Medimix,2
996,sales,19-Jan-23,C5,A1,Hamam,1
997,sales,19-Jan-23,C5,A2,LUX,5
998,sales,19-Jan-23,C5,A3,Park Avenue,5
999,sales,19-Jan-23,C5,A4,Cinthol,4
1000,sales,19-Jan-23,C5,A5,Dove,9
1001,sales,19-Jan-23,C5,A6,Medimix,4
1002,sales,19-Jan-23,C6,A1,Hamam,5
1003,sales,19-Jan-23,C6,A2,LUX,5
1004,sales,19-Jan-23,C6,A3,Park Avenue,4
1005,sales,19-Jan-23,C6,A4,Cinthol,5
1006,sales,19-Jan-23,C6,A5,Dove,7
1007,sales,19-Jan-23,C6,A6,Medimix,6
1008,sales,19-Jan-23,C7,A1,Hamam,6
1009,sales,19-Jan-23,C7,A2,LUX,8
1010,sales,19-Jan-23,C7,A3,Park Avenue,4
1011,sales,19-Jan-23,C7,A4,Cinthol,8
1012,sales,19-Jan-23,C7,A5,Dove,10
1013,sales,19-Jan-23,C7,A6,Medimix,5
1014,sales,19-Jan-23,C8,A1,Hamam,8
1015,sales,19-Jan-23,C8,A2,LUX,7
1016,sales,19-Jan-23,C8,A3,Park Avenue,2
1017,sales,19-Jan-23,C8,A4,Cinthol,3
1018,sales,19-Jan-23,C8,A5,Dove,5
1019,sales,19-Jan-23,C8,A6,Medimix,5
1020,sales,19-Jan-23,C9,A1,Hamam,3
1021,sales,19-Jan-23,C9,A2,LUX,5
1022,sales,19-Jan-23,C9,A3,Park Avenue,9
1023,sales,19-Jan-23,C9,A4,Cinthol,6
1024,sales,19-Jan-23,C9,A5,Dove,6
1025,sales,19-Jan-23,C9,A6,Medimix,10
1026,sales,20-Jan-23,C1,A1,Hamam,9
1027,sales,20-Jan-23,C1,A2,LUX,7
1028,sales,20-Jan-23,C1,A3,Park Avenue,8
1029,sales,20-Jan-23,C1,A4,Cinthol,5
1030,sales,20-Jan-23,C1,A5,Dove,5
1031,sales,20-Jan-23,C1,A6,Medimix,7
1032,sales,20-Jan-23,C2,A1,Hamam,7
1033,sales,20-Jan-23,C2,A2,LUX,5
1034,sales,20-Jan-23,C2,A3,Park Avenue,9
1035,sales,20-Jan-23,C2,A4,Cinthol,5
1036,sales,20-Jan-23,C2,A5,Dove,4
1037,sales,20-Jan-23,C2,A6,Medimix,8
1038,sales,20-Jan-23,C3,A1,Hamam,7
1039,sales,20-Jan-23,C3,A2,LUX,6
1040,sales,20-Jan-23,C3,A3,Park Avenue,5
1041,sales,20-Jan-23,C3,A4,Cinthol,4
1042,sales,20-Jan-23,C3,A5,Dove,6
1043,sales,20-Jan-23,C3,A6,Medimix,4
1044,sales,20-Jan-23,C4,A1,Hamam,3
1045,sales,20-Jan-23,C4,A2,LUX,6
1046,sales,20-Jan-23,C4,A3,Park Avenue,5
1047,sales,20-Jan-23,C4,A4,Cinthol,10
1048,sales,20-Jan-23,C4,A5,Dove,4
1049,sales,20-Jan-23,C4,A6,Medimix,10
1050,sales,20-Jan-23,C5,A1,Hamam,6
1051,sales,20-Jan-23,C5,A2,LUX,3
1052,sales,20-Jan-23,C5,A3,Park Avenue,9
1053,sales,20-Jan-23,C5,A4,Cinthol,2
1054,sales,20-Jan-23,C5,A5,Dove,4
1055,sales,20-Jan-23,C5,A6,Medimix,8
1056,sales,20-Jan-23,C6,A1,Hamam,3
1057,sales,20-Jan-23,C6,A2,LUX,2
1058,sales,20-Jan-23,C6,A3,Park Avenue,8
1059,sales,20-Jan-23,C6,A4,Cinthol,6
1060,sales,20-Jan-23,C6,A5,Dove,1
1061,sales,20-Jan-23,C6,A6,Medimix,7
1062,sales,20-Jan-23,C7,A1,Hamam,3
