,Transaction,Date,Customer,Item_Code,Brand,Qty,Stock_Remaining
477,sales,09-Jan-23,C8,A4,Cinthol,1,1553
478,sales,09-Jan-23,C8,A5,Dove,8,1583
479,sales,09-Jan-23,C8,A6,Medimix,5,1581
480,sales,09-Jan-23,C9,A1,Hamam,6,1558
481,sales,09-Jan-23,C9,A2,LUX,4,1568
482,sales,09-Jan-23,C9,A3,Park Avenue,7,1573
483,sales,09-Jan-23,C9,A4,Cinthol,5,1548
484,sales,09-Jan-23,C9,A5,Dove,6,1577
485,sales,09-Jan-23,C9,A6,Medimix,7,1574
486,sales,10-Jan-23,C1,A1,Hamam,2,1556
487,sales,10-Jan-23,C1,A2,LUX,8,1560
488,sales,10-Jan-23,C1,A3,Park Avenue,4,1569
489,sales,10-Jan-23,C1,A4,Cinthol,1,1547
490,sales,10-Jan-23,C1,A5,Dove,6,1571
491,sales,10-Jan-23,C1,A6,Medimix,1,1573
492,sales,10-Jan-23,C2,A1,Hamam,10,1546
493,sales,10-Jan-23,C2,A2,LUX,4,1556
494,sales,10-Jan-23,C2,A3,Park Avenue,9,1560
495,sales,10-Jan-23,C2,A4,Cinthol,8,1539
496,sales,10-Jan-23,C2,A5,Dove,3,1568
497,sales,10-Jan-23,C2,A6,Medimix,4,1569
498,sales,10-Jan-23,C3,A1,Hamam,7,1539
499,sales,10-Jan-23,C3,A2,LUX,10,1546
500,sales,10-Jan-23,C3,A3,Park Avenue,7,1553
501,sales,10-Jan-23,C3,A4,Cinthol,2,1537
502,sales,10-Jan-23,C3,A5,Dove,2,1566
503,sales,10-Jan-23,C3,A6,Medimix,8,1561
504,sales,10-Jan-23,C4,A1,Hamam,2,1537
505,sales,10-Jan-23,C4,A2,LUX,8,1538
506,sales,10-Jan-23,C4,A3,Park Avenue,6,1547
507,sales,10-Jan-23,C4,A4,Cinthol,7,1530
508,sales,10-Jan-23,C4,A5,Dove,9,1557
509,sales,10-Jan-23,C4,A6,Medimix,2,1559
510,sales,10-Jan-23,C5,A1,Hamam,2,1535
511,sales,10-Jan-23,C5,A2,LUX,5,1533
512,sales,10-Jan-23,C5,A3,Park Avenue,8,1539
513,sales,10-Jan-23,C5,A4,Cinthol,6,1524
514,sales,10-Jan-23,C5,A5,Dove,9,1548
515,sales,10-Jan-23,C5,A6,Medimix,4,1555
516,sales,10-Jan-23,C6,A1,Hamam,1,1534
517,sales,10-Jan-23,C6,A2,LUX,10,1523
518,sales,10-Jan-23,C6,A3,Park Avenue,5,1534
519,sales,10-Jan-23,C6,A4,Cinthol,4,1520
520,sales,10-Jan-23,C6,A5,Dove,4,1544
521,sales,10-Jan-23,C6,A6,Medimix,5,1550
522,sales,10-Jan-23,C7,A1,Hamam,5,1529
523,sales,10-Jan-23,C7,A2,LUX,1,1522
524,sales,10-Jan-23,C7,A3,Park Avenue,10,1524
525,sales,10-Jan-23,C7,A4,Cinthol,6,1514
526,sales,10-Jan-23,C7,A5,Dove,8,1536
527,sales,10-Jan-23,C7,A6,Medimix,10,1540
528,sales,10-Jan-23,C8,A1,Hamam,3,1526
529,sales,10-Jan-23,C8,A2,LUX,1,1521
530,sales,10-Jan-23,C8,A3,Park Avenue,10,1514
531,sales,10-Jan-23,C8,A4,Cinthol,2,1512
532,sales,10-Jan-23,C8,A5,Dove,2,1534
533,sales,10-Jan-23,C8,A6,Medimix,5,1535
534,sales,10-Jan-23,C9,A1,Hamam,1,1525
535,sales,10-Jan-23,C9,A2,LUX,8,1513
536,sales,10-Jan-23,C9,A3,Park Avenue,1,1513
537,sales,10-Jan-23,C9,A4,Cinthol,10,1502
538,sales,10-Jan-23,C9,A5,Dove,5,1529
539,sales,10-Jan-23,C9,A6,Medimix,3,1532
540,sales,11-Jan-23,C1,A1,Hamam,10,1515
541,sales,11-Jan-23,C1,A2,LUX,2,1511
542,sales,11-Jan-23,C1,A3,Park Avenue,1,1512
543,sales,11-Jan-23,C1,A4,Cinthol,1,1501
544,sales,11-Jan-23,C1,A5,Dove,2,1527
545,sales,11-Jan-23,C1,A6,Medimix,7,1525
546,sales,11-Jan-23,C2,A1,Hamam,6,1509
547,sales,11-Jan-23,C2,A2,LUX,9,1502
548,sales,11-Jan-23,C2,A3,Park Avenue,9,1503
549,sales,11-Jan-23,C2,A4,Cinthol,10,1491
550,sales,11-Jan-23,C2,A5,Dove,1,1526
551,sales,11-Jan-23,C2,A6,Medimix,3,1522
552,sales,11-Jan-23,C3,A1,Hamam,1,1508
553,sales,11-Jan-23,C3,A2,LUX,3,1499
554,sales,11-Jan-23,C3,A3,Park Avenue,5,1498
555,sales,11-Jan-23,C3,A4,Cinthol,6,1485
556,sales,11-Jan-23,C3,A5,Dove,10,1516
557,sales,11-Jan-23,C3,A6,Medimix,10,1512
558,sales,11-Jan-23,C4,A1,Hamam,6,1502
559,sales,11-Jan-23,C4,A2,LUX,2,1497
560,sales,11-Jan-23,C4,A3,Park Avenue,5,1493
561,sales,11-Jan-23,C4,A4,Cinthol,5,1480
562,sales,11-Jan-23,C4,A5,Dove,9,1507
563,sales,11-Jan-23,C4,A6,Medimix,2,1510
564,sales,11-Jan-23,C5,A1,Hamam,8,1494
565,sales,11-Jan-23,C5,A2,LUX,8,1489
566,sales,11-Jan-23,C5,A3,Park Avenue,8,1485
567,sales,11-Jan-23,C5,A4,Cinthol,1,1479
568,sales,11-Jan-23,C5,A5,Dove,3,1504
569,sales,11-Jan-23,C5,A6,Medimix,10,1500
570,sales,11-Jan-23,C6,A1,Hamam,10,1484
571,sales,11-Jan-23,C6,A2,LUX,8,1481
572,sales,11-Jan-23,C6,A3,Park Avenue,2,1483
573,sales,11-Jan-23,C6,A4,Cinthol,10,1469
574,sales,11-Jan-23,C6,A5,Dove,3,1501
575,sales,11-Jan-23,C6,A6,Medimix,6,1494
576,sales,11-Jan-23,C7,A1,Hamam,9,1475
577,sales,11-Jan-23,C7,A2,LUX,2,1479
578,sales,11-Jan-23,C7,A3,Park Avenue,1,1482
579,sales,11-Jan-23,C7,A4,Cinthol,7,1462
580,sales,11-Jan-23,C7,A5,Dove,3,1498
581,sales,11-Jan-23,C7,A6,Medimix,6,1488
582,sales,11-Jan-23,C8,A1,Hamam,10,1465
583,sales,11-Jan-23,C8,A2,LUX,1,1478
584,sales,11-Jan-23,C8,A3,Park Avenue,4,1478
585,sales,11-Jan-23,C8,A4,Cinthol,10,1452
586,sales,11-Jan-23,C8,A5,Dove,9,1489
587,sales,11-Jan-23,C8,A6,Medimix,9,1479
588,sales,11-Jan-23,C9,A1,Hamam,3,1462
589,sales,11-Jan-23,C9,A2,LUX,9,1469
590,sales,11-Jan-23,C9,A3,Park Avenue,9,1469
591,sales,11-Jan-23,C9,A4,Cinthol,2,1450
592,sales,11-Jan-23,C9,A5,Dove,9,1480
593,sales,11-Jan-23,C9,A6,Medimix,5,1474
594,sales,12-Jan-23,C1,A1,Hamam,1,1461
595,sales,12-Jan-23,C1,A2,LUX,5,1464
596,sales,12-Jan-23,C1,A3,Park Avenue,10,1459
597,sales,12-Jan-23,C1,A4,Cinthol,9,1441
598,sales,12-Jan-23,C1,A5,Dove,9,1471
599,sales,12-Jan-23,C1,A6,Medimix,5,1469
600,sales,12-Jan-23,C2,A1,Hamam,3,1458
601,sales,12-Jan-23,C2,A2,LUX,1,1463
602,sales,12-Jan-23,C2,A3,Park Avenue,7,1452
603,sales,12-Jan-23,C2,A4,Cinthol,2,1439
604,sales,12-Jan-23,C2,A5,Dove,10,1461
605,sales,12-Jan-23,C2,A6,Medimix,5,1464
606,sales,12-Jan-23,C3,A1,Hamam,1,1457
607,sales,12-Jan-23,C3,A2,LUX,6,1457
608,sales,12-Jan-23,C3,A3,Park Avenue,7,1445
609,sales,12-Jan-23,C3,A4,Cinthol,6,1433
610,sales,12-Jan-23,C3,A5,Dove,5,1456
611,sales,12-Jan-23,C3,A6,Medimix,6,1458
612,sales,12-Jan-23,C4,A1,Hamam,6,1451
613,sales,12-Jan-23,C4,A2,LUX,10,1447
614,sales,12-Jan-23,C4,A3,Park Avenue,10,1435
615,sales,12-Jan-23,C4,A4,Cinthol,8,1425
616,sales,12-Jan-23,C4,A5,Dove,6,1450
617,sales,12-Jan-23,C4,A6,Medimix,2,1456
618,sales,12-Jan-23,C5,A1,Hamam,5,1446
619,sales,12-Jan-23,C5,A2,LUX,5,1442
620,sales,12-Jan-23,C5,A3,Park Avenue,2,1433
621,sales,12-Jan-23,C5,A4,Cinthol,2,1423
622,sales,12-Jan-23,C5,A5,Dove,4,1446
623,sales,12-Jan-23,C5,A6,Medimix,2,1454
624,sales,12-Jan-23,C6,A1,Hamam,3,1443
625,sales,12-Jan-23,C6,A2,LUX,5,1437
626,sales,12-Jan-23,C6,A3,Park Avenue,9,1424
627,sales,12-Jan-23,C6,A4,Cinthol,2,1421
628,sales,12-Jan-23,C6,A5,Dove,8,1438
629,sales,12-Jan-23,C6,A6,Medimix,5,1449
630,sales,12-Jan-23,C7,A1,Hamam,5,1438
631,sales,12-Jan-23,C7,A2,LUX,3,1434
632,sales,12-Jan-23,C7,A3,Park Avenue,5,1419
633,sales,12-Jan-23,C7,A4,Cinthol,9,1412
634,sales,12-Jan-23,C7,A5,Dove,1,1437
635,sales,12-Jan-23,C7,A6,Medimix,9,1440
636,sales,12-Jan-23,C8,A1,Hamam,4,1434
637,sales,12-Jan-23,C8,A2,LUX,9,1425
638,sales,12-Jan-23,C8,A3,Park Avenue,6,1413
639,sales,12-Jan-23,C8,A4,Cinthol,2,1410
640,sales,12-Jan-23,C8,A5,Dove,3,1434
641,sales,12-Jan-23,C8,A6,Medimix,7,1433
642,sales,12-Jan-23,C9,A1,Hamam,8,1426
643,sales,12-Jan-23,C9,A2,LUX,8,1417
644,sales,12-Jan-23,C9,A3,Park Avenue,6,1407
645,sales,12-Jan-23,C9,A4,Cinthol,7,1403
646,sales,12-Jan-23,C9,A5,Dove,8,1426
647,sales,12-Jan-23,C9,A6,Medimix,8,1425
648,sales,13-Jan-23,C1,A1,Hamam,8,1418
649,sales,13-Jan-23,C1,A2,LUX,1,1416
650,sales,13-Jan-23,C1,A3,Park Avenue,9,1398
651,sales,13-Jan-23,C1,A4,Cinthol,1,1402
652,sales,13-Jan-23,C1,A5,Dove,7,1419
653,sales,13-Jan-23,C1,A6,Medimix,2,1423
654,sales,13-Jan-23,C2,A1,Hamam,5,1413
655,sales,13-Jan-23,C2,A2,LUX,2,1414
656,sales,13-Jan-23,C2,A3,Park Avenue,2,1396
657,sales,13-Jan-23,C2,A4,Cinthol,4,1398
658,sales,13-Jan-23,C2,A5,Dove,5,1414
659,sales,13-Jan-23,C2,A6,Medimix,4,1419
660,sales,13-Jan-23,C3,A1,Hamam,6,1407
661,sales,13-Jan-23,C3,A2,LUX,6,1408
662,sales,13-Jan-23,C3,A3,Park Avenue,6,1390
663,sales,13-Jan-23,C3,A4,Cinthol,1,1397
664,sales,13-Jan-23,C3,A5,Dove,9,1405
665,sales,13-Jan-23,C3,A6,Medimix,4,1415
666,sales,13-Jan-23,C4,A1,Hamam,5,1402
667,sales,13-Jan-23,C4,A2,LUX,4,1404
668,sales,13-Jan-23,C4,A3,Park Avenue,2,1388
669,sales,13-Jan-23,C4,A4,Cinthol,1,1396
670,sales,13-Jan-23,C4,A5,Dove,1,1404
671,sales,13-Jan-23,C4,A6,Medimix,7,1408
672,sales,13-Jan-23,C5,A1,Hamam,8,1394
673,sales,13-Jan-23,C5,A2,LUX,4,1400
674,sales,13-Jan-23,C5,A3,Park Avenue,3,1385
675,sales,13-Jan-23,C5,A4,Cinthol,8,1388
676,sales,13-Jan-23,C5,A5,Dove,2,1402
677,sales,13-Jan-23,C5,A6,Medimix,1,1407
678,sales,13-Jan-23,C6,A1,Hamam,1,1393
679,sales,13-Jan-23,C6,A2,LUX,4,1396
680,sales,13-Jan-23,C6,A3,Park Avenue,8,1377
681,sales,13-Jan-23,C6,A4,Cinthol,8,1380
682,sales,13-Jan-23,C6,A5,Dove,8,1394
683,sales,13-Jan-23,C6,A6,Medimix,2,1405
684,sales,13-Jan-23,C7,A1,Hamam,9,1384
685,sales,13-Jan-23,C7,A2,LUX,5,1391
686,sales,13-Jan-23,C7,A3,Park Avenue,3,1374
687,sales,13-Jan-23,C7,A4,Cinthol,7,1373
688,sales,13-Jan-23,C7,A5,Dove,8,1386
689,sales,13-Jan-23,C7,A6,Medimix,6,1399
690,sales,13-Jan-23,C8,A1,Hamam,6,1378
691,sales,13-Jan-23,C8,A2,LUX,10,1381
692,sales,13-Jan-23,C8,A3,Park Avenue,10,1364
693,sales,13-Jan-23,C8,A4,Cinthol,1,1372
694,sales,13-Jan-23,C8,A5,Dove,7,1379
695,sales,13-Jan-23,C8,A6,Medimix,6,1393
696,sales,13-Jan-23,C9,A1,Hamam,1,1377
697,sales,13-Jan-23,C9,A2,LUX,6,1375
698,sales,13-Jan-23,C9,A3,Park Avenue,7,1357
699,sales,13-Jan-23,C9,A4,Cinthol,8,1364
700,sales,13-Jan-23,C9,A5,Dove,8,1371
701,sales,13-Jan-23,C9,A6,Medimix,1,1392
702,sales,14-Jan-23,C1,A1,Hamam,10,1367
703,sales,14-Jan-23,C1,A2,LUX,6,1369
704,sales,14-Jan-23,C1,A3,Park Avenue,6,1351
705,sales,14-Jan-23,C1,A4,Cinthol,4,1360
706,sales,14-Jan-23,C1,A5,Dove,5,1366
707,sales,14-Jan-23,C1,A6,Medimix,9,1383
708,sales,14-Jan-23,C2,A1,Hamam,4,1363
709,sales,14-Jan-23,C2,A2,LUX,2,1367
710,sales,14-Jan-23,C2,A3,Park Avenue,9,1342
711,sales,14-Jan-23,C2,A4,Cinthol,8,1352
712,sales,14-Jan-23,C2,A5,Dove,6,1360
713,sales,14-Jan-23,C2,A6,Medimix,9,1374
714,sales,14-Jan-23,C3,A1,Hamam,4,1359
715,sales,14-Jan-23,C3,A2,LUX,3,1364
716,sales,14-Jan-23,C3,A3,Park Avenue,4,1338
717,sales,14-Jan-23,C3,A4,Cinthol,7,1345
718,sales,14-Jan-23,C3,A5,Dove,5,1355
719,sales,14-Jan-23,C3,A6,Medimix,3,1371
720,sales,14-Jan-23,C4,A1,Hamam,10,1349
721,sales,14-Jan-23,C4,A2,LUX,3,1361
722,sales,14-Jan-23,C4,A3,Park Avenue,8,1330
723,sales,14-Jan-23,C4,A4,Cinthol,2,1343
724,sales,14-Jan-23,C4,A5,Dove,7,1348
725,sales,14-Jan-23,C4,A6,Medimix,7,1364
726,sales,14-Jan-23,C5,A1,Hamam,1,1348
727,sales,14-Jan-23,C5,A2,LUX,3,1358
728,sales,14-Jan-23,C5,A3,Park Avenue,9,1321
729,sales,14-Jan-23,C5,A4,Cinthol,10,1333
730,sales,14-Jan-23,C5,A5,Dove,10,1338
731,sales,14-Jan-23,C5,A6,Medimix,2,1362
732,sales,14-Jan-23,C6,A1,Hamam,8,1340
733,sales,14-Jan-23,C6,A2,LUX,5,1353
734,sales,14-Jan-23,C6,A3,Park Avenue,2,1319
735,sales,14-Jan-23,C6,A4,Cinthol,1,1332
736,sales,14-Jan-23,C6,A5,Dove,7,1331
737,sales,14-Jan-23,C6,A6,Medimix,7,1355
738,sales,14-Jan-23,C7,A1,Hamam,10,1330
739,sales,14-Jan-23,C7,A2,LUX,1,1352
740,sales,14-Jan-23,C7,A3,Park Avenue,10,1309
741,sales,14-Jan-23,C7,A4,Cinthol,9,1323
742,sales,14-Jan-23,C7,A5,Dove,5,1326
743,sales,14-Jan-23,C7,A6,Medimix,8,1347
744,sales,14-Jan-23,C8,A1,Hamam,5,1325
745,sales,14-Jan-23,C8,A2,LUX,2,1350
746,sales,14-Jan-23,C8,A3,Park Avenue,8,1301
747,sales,14-Jan-23,C8,A4,Cinthol,7,1316
748,sales,14-Jan-23,C8,A5,Dove,10,1316
749,sales,14-Jan-23,C8,A6,Medimix,3,1344
750,sales,14-Jan-23,C9,A1,Hamam,8,1317
751,sales,14-Jan-23,C9,A2,LUX,10,1340
752,sales,14-Jan-23,C9,A3,Park Avenue,1,1300
753,sales,14-Jan-23,C9,A4,Cinthol,8,1308
754,sales,14-Jan-23,C9,A5,Dove,7,1309
755,sales,14-Jan-23,C9,A6,Medimix,10,1334
756,sales,15-Jan-23,C1,A1,Hamam,1,1316
757,sales,15-Jan-23,C1,A2,LUX,4,1336
758,sales,15-Jan-23,C1,A3,Park Avenue,4,1296
759,sales,15-Jan-23,C1,A4,Cinthol,1,1307
760,sales,15-Jan-23,C1,A5,Dove,7,1302
761,sales,15-Jan-23,C1,A6,Medimix,8,1326
762,sales,15-Jan-23,C2,A1,Hamam,7,1309
763,sales,15-Jan-23,C2,A2,LUX,10,1326
764,sales,15-Jan-23,C2,A3,Park Avenue,9,1287
765,sales,15-Jan-23,C2,A4,Cinthol,2,1305
766,sales,15-Jan-23,C2,A5,Dove,4,1298
767,sales,15-Jan-23,C2,A6,Medimix,6,1320
768,sales,15-Jan-23,C3,A1,Hamam,7,1302
769,sales,15-Jan-23,C3,A2,LUX,7,1319
770,sales,15-Jan-23,C3,A3,Park Avenue,6,1281
771,sales,15-Jan-23,C3,A4,Cinthol,7,1298
772,sales,15-Jan-23,C3,A5,Dove,9,1289
773,sales,15-Jan-23,C3,A6,Medimix,6,1314
774,sales,15-Jan-23,C4,A1,Hamam,5,1297
775,sales,15-Jan-23,C4,A2,LUX,7,1312
776,sales,15-Jan-23,C4,A3,Park Avenue,3,1278
777,sales,15-Jan-23,C4,A4,Cinthol,2,1296
778,sales,15-Jan-23,C4,A5,Dove,8,1281
779,sales,15-Jan-23,C4,A6,Medimix,7,1307
780,sales,15-Jan-23,C5,A1,Hamam,10,1287
781,sales,15-Jan-23,C5,A2,LUX,10,1302
782,sales,15-Jan-23,C5,A3,Park Avenue,1,1277
783,sales,15-Jan-23,C5,A4,Cinthol,9,1287
784,sales,15-Jan-23,C5,A5,Dove,5,1276
785,sales,15-Jan-23,C5,A6,Medimix,4,1303
786,sales,15-Jan-23,C6,A1,Hamam,10,1277
787,sales,15-Jan-23,C6,A2,LUX,7,1295
788,sales,15-Jan-23,C6,A3,Park Avenue,3,1274
789,sales,15-Jan-23,C6,A4,Cinthol,10,1277
790,sales,15-Jan-23,C6,A5,Dove,8,1268
791,sales,15-Jan-23,C6,A6,Medimix,7,1296
792,sales,15-Jan-23,C7,A1,Hamam,2,1275
793,sales,15-Jan-23,C7,A2,LUX,6,1289
794,sales,15-Jan-23,C7,A3,Park Avenue,5,1269
795,sales,15-Jan-23,C7,A4,Cinthol,8,1269
796,sales,15-Jan-23,C7,A5,Dove,10,1258
797,sales,15-Jan-23,C7,A6,Medimix,1,1295
798,sales,15-Jan-23,C8,A1,Hamam,8,1267
799,sales,15-Jan-23,C8,A2,LUX,3,1286
800,sales,15-Jan-23,C8,A3,Park Avenue,10,1259
801,sales,15-Jan-23,C8,A4,Cinthol,6,1263
802,sales,15-Jan-23,C8,A5,Dove,9,1249
803,sales,15-Jan-23,C8,A6,Medimix,2,1293
804,sales,15-Jan-23,C9,A1,Hamam,1,1266
805,sales,15-Jan-23,C9,A2,LUX,4,1282
806,sales,15-Jan-23,C9,A3,Park Avenue,6,1253
807,sales,15-Jan-23,C9,A4,Cinthol,5,1258
808,sales,15-Jan-23,C9,A5,Dove,7,1242
809,sales,15-Jan-23,C9,A6,Medimix,2,1291
810,sales,16-Jan-23,C1,A1,Hamam,4,1262
811,sales,16-Jan-23,C1,A2,LUX,6,1276
812,sales,16-Jan-23,C1,A3,Park Avenue,9,1244
813,sales,16-Jan-23,C1,A4,Cinthol,8,1250
814,sales,16-Jan-23,C1,A5,Dove,9,1233
815,sales,16-Jan-23,C1,A6,Medimix,9,1282
816,sales,16-Jan-23,C2,A1,Hamam,4,1258
817,sales,16-Jan-23,C2,A2,LUX,5,1271
818,sales,16-Jan-23,C2,A3,Park Avenue,1,1243
819,sales,16-Jan-23,C2,A4,Cinthol,3,1247
820,sales,16-Jan-23,C2,A5,Dove,4,1229
821,sales,16-Jan-23,C2,A6,Medimix,4,1278
822,sales,16-Jan-23,C3,A1,Hamam,2,1256
823,sales,16-Jan-23,C3,A2,LUX,9,1262
824,sales,16-Jan-23,C3,A3,Park Avenue,7,1236
825,sales,16-Jan-23,C3,A4,Cinthol,7,1240
826,sales,16-Jan-23,C3,A5,Dove,5,1224
827,sales,16-Jan-23,C3,A6,Medimix,3,1275
828,sales,16-Jan-23,C4,A1,Hamam,10,1246
829,sales,16-Jan-23,C4,A2,LUX,9,1253
830,sales,16-Jan-23,C4,A3,Park Avenue,6,1230
831,sales,16-Jan-23,C4,A4,Cinthol,10,1230
832,sales,16-Jan-23,C4,A5,Dove,6,1218
833,sales,16-Jan-23,C4,A6,Medimix,2,1273
834,sales,16-Jan-23,C5,A1,Hamam,9,1237
835,sales,16-Jan-23,C5,A2,LUX,4,1249
836,sales,16-Jan-23,C5,A3,Park Avenue,4,1226
837,sales,16-Jan-23,C5,A4,Cinthol,8,1222
838,sales,16-Jan-23,C5,A5,Dove,7,1211
839,sales,16-Jan-23,C5,A6,Medimix,3,1270
840,sales,16-Jan-23,C6,A1,Hamam,2,1235
841,sales,16-Jan-23,C6,A2,LUX,6,1243
842,sales,16-Jan-23,C6,A3,Park Avenue,8,1218
843,sales,16-Jan-23,C6,A4,Cinthol,6,1216
844,sales,16-Jan-23,C6,A5,Dove,9,1202
845,sales,16-Jan-23,C6,A6,Medimix,4,1266
846,sales,16-Jan-23,C7,A1,Hamam,2,1233
847,sales,16-Jan-23,C7,A2,LUX,4,1239
848,sales,16-Jan-23,C7,A3,Park Avenue,1,1217
849,sales,16-Jan-23,C7,A4,Cinthol,3,1213
850,sales,16-Jan-23,C7,A5,Dove,6,1196
851,sales,16-Jan-23,C7,A6,Medimix,7,1259
852,sales,16-Jan-23,C8,A1,Hamam,1,1232
853,sales,16-Jan-23,C8,A2,LUX,6,1233
854,sales,16-Jan-23,C8,A3,Park Avenue,9,1208
855,sales,16-Jan-23,C8,A4,Cinthol,6,1207
856,sales,16-Jan-23,C8,A5,Dove,4,1192
857,sales,16-Jan-23,C8,A6,Medimix,8,1251
858,sales,16-Jan-23,C9,A1,Hamam,6,1226
859,sales,16-Jan-23,C9,A2,LUX,5,1228
860,sales,16-Jan-23,C9,A3,Park Avenue,4,1204
861,sales,16-Jan-23,C9,A4,Cinthol,9,1198
862,sales,16-Jan-23,C9,A5,Dove,2,1190
863,sales,16-Jan-23,C9,A6,Medimix,9,1242
864,sales,17-Jan-23,C1,A1,Hamam,1,1225
865,sales,17-Jan-23,C1,A2,LUX,7,1221
866,sales,17-Jan-23,C1,A3,Park Avenue,1,1203
867,sales,17-Jan-23,C1,A4,Cinthol,1,1197
868,sales,17-Jan-23,C1,A5,Dove,4,1186
869,sales,17-Jan-23,C1,A6,Medimix,3,1239
870,sales,17-Jan-23,C2,A1,Hamam,6,1219
871,sales,17-Jan-23,C2,A2,LUX,1,1220
872,sales,17-Jan-23,C2,A3,Park Avenue,8,1195
873,sales,17-Jan-23,C2,A4,Cinthol,8,1189
874,sales,17-Jan-23,C2,A5,Dove,3,1183
875,sales,17-Jan-23,C2,A6,Medimix,6,1233
876,sales,17-Jan-23,C3,A1,Hamam,8,1211
877,sales,17-Jan-23,C3,A2,LUX,6,1214
878,sales,17-Jan-23,C3,A3,Park Avenue,4,1191
879,sales,17-Jan-23,C3,A4,Cinthol,2,1187
880,sales,17-Jan-23,C3,A5,Dove,8,1175
881,sales,17-Jan-23,C3,A6,Medimix,10,1223
882,sales,17-Jan-23,C4,A1,Hamam,10,1201
883,sales,17-Jan-23,C4,A2,LUX,5,1209
884,sales,17-Jan-23,C4,A3,Park Avenue,4,1187
885,sales,17-Jan-23,C4,A4,Cinthol,4,1183
886,sales,17-Jan-23,C4,A5,Dove,6,1169
887,sales,17-Jan-23,C4,A6,Medimix,9,1214
888,sales,17-Jan-23,C5,A1,Hamam,8,1193
889,sales,17-Jan-23,C5,A2,LUX,2,1207
890,sales,17-Jan-23,C5,A3,Park Avenue,1,1186
891,sales,17-Jan-23,C5,A4,Cinthol,10,1173
892,sales,17-Jan-23,C5,A5,Dove,6,1163
893,sales,17-Jan-23,C5,A6,Medimix,2,1212
894,sales,17-Jan-23,C6,A1,Hamam,3,1190
895,sales,17-Jan-23,C6,A2,LUX,2,1205
896,sales,17-Jan-23,C6,A3,Park Avenue,9,1177
897,sales,17-Jan-23,C6,A4,Cinthol,3,1170
898,sales,17-Jan-23,C6,A5,Dove,8,1155
899,sales,17-Jan-23,C6,A6,Medimix,4,1208
900,sales,17-Jan-23,C7,A1,Hamam,5,1185
901,sales,17-Jan-23,C7,A2,LUX,7,1198
902,sales,17-Jan-23,C7,A3,Park Avenue,7,1170
903,sales,17-Jan-23,C7,A4,Cinthol,1,1169
904,sales,17-Jan-23,C7,A5,Dove,10,1145
905,sales,17-Jan-23,C7,A6,Medimix,1,1207
906,sales,17-Jan-23,C8,A1,Hamam,6,1179
907,sales,17-Jan-23,C8,A2,LUX,1,1197
908,sales,17-Jan-23,C8,A3,Park Avenue,1,1169
909,sales,17-Jan-23,C8,A4,Cinthol,9,1160
910,sales,17-Jan-23,C8,A5,Dove,3,1142
911,sales,17-Jan-23,C8,A6,Medimix,6,1201
912,sales,17-Jan-23,C9,A1,Hamam,9,1170
913,sales,17-Jan-23,C9,A2,LUX,9,1188
914,sales,17-Jan-23,C9,A3,Park Avenue,9,1160
915,sales,17-Jan-23,C9,A4,Cinthol,3,1157
916,sales,17-Jan-23,C9,A5,Dove,7,1135
917,sales,17-Jan-23,C9,A6,Medimix,9,1192
918,sales,18-Jan-23,C1,A1,Hamam,9,1161
919,sales,18-Jan-23,C1,A2,LUX,5,1183
920,sales,18-Jan-23,C1,A3,Park Avenue,5,1155
921,sales,18-Jan-23,C1,A4,Cinthol,8,1149
922,sales,18-Jan-23,C1,A5,Dove,4,1131
923,sales,18-Jan-23,C1,A6,Medimix,7,1185
924,sales,18-Jan-23,C2,A1,Hamam,7,1154
925,sales,18-Jan-23,C2,A2,LUX,10,1173
926,sales,18-Jan-23,C2,A3,Park Avenue,5,1150
927,sales,18-Jan-23,C2,A4,Cinthol,2,1147
928,sales,18-Jan-23,C2,A5,Dove,1,1130
929,sales,18-Jan-23,C2,A6,Medimix,4,1181
930,sales,18-Jan-23,C3,A1,Hamam,3,1151
931,sales,18-Jan-23,C3,A2,LUX,4,1169
932,sales,18-Jan-23,C3,A3,Park Avenue,6,1144
933,sales,18-Jan-23,C3,A4,Cinthol,9,1138
934,sales,18-Jan-23,C3,A5,Dove,2,1128
935,sales,18-Jan-23,C3,A6,Medimix,7,1174
936,sales,18-Jan-23,C4,A1,Hamam,5,1146
937,sales,18-Jan-23,C4,A2,LUX,5,1164
938,sales,18-Jan-23,C4,A3,Park Avenue,10,1134
939,sales,18-Jan-23,C4,A4,Cinthol,6,1132
940,sales,18-Jan-23,C4,A5,Dove,5,1123
941,sales,18-Jan-23,C4,A6,Medimix,2,1172
942,sales,18-Jan-23,C5,A1,Hamam,10,1136
943,sales,18-Jan-23,C5,A2,LUX,8,1156
944,sales,18-Jan-23,C5,A3,Park Avenue,5,1129
945,sales,18-Jan-23,C5,A4,Cinthol,1,1131
946,sales,18-Jan-23,C5,A5,Dove,4,1119
947,sales,18-Jan-23,C5,A6,Medimix,4,1168
948,sales,18-Jan-23,C6,A1,Hamam,1,1135
949,sales,18-Jan-23,C6,A2,LUX,9,1147
950,sales,18-Jan-23,C6,A3,Park Avenue,9,1120
951,sales,18-Jan-23,C6,A4,Cinthol,6,1125
952,sales,18-Jan-23,C6,A5,Dove,8,1111
953,sales,18-Jan-23,C6,A6,Medimix,3,1165
954,sales,18-Jan-23,C7,A1,Hamam,1,1134
